over_number,wickets_fallen,batsman_avg,bowler_econ,strike_rate,match_phase,runs_in_over
3,1,25.6,9.49,163.7,0,9
1,0,26.8,10.75,165.3,0,18
1,0,19.0,9.41,124.0,0,10
9,3,34.3,10.21,160.1,2,20
10,1,24.7,10.44,158.0,2,17
2,1,24.6,8.83,121.4,0,11
8,5,27.6,10.0,143.3,2,19
6,0,27.0,9.49,151.8,1,12
1,0,34.7,8.04,148.3,0,10
10,5,20.5,8.31,145.5,2,12
9,1,16.8,8.72,147.6,2,15
6,3,25.5,10.61,157.7,1,7
8,1,28.5,10.65,176.6,2,12
4,1,18.1,10.4,131.6,1,13
8,3,16.9,10.03,134.1,2,14
5,1,29.5,10.0,140.8,1,8
10,3,21.9,9.83,150.8,2,14
1,0,16.4,9.99,146.9,0,12
2,2,35.7,10.07,157.1,0,9
10,0,22.9,7.81,122.5,2,11
3,1,37.2,8.55,152.9,0,12
4,0,28.2,9.49,130.2,1,14
8,2,30.4,10.83,145.5,2,13
2,2,26.3,11.48,179.2,0,6
6,1,10.0,6.9,117.0,1,9
3,0,18.9,11.38,139.4,0,13
2,0,27.0,9.49,145.5,0,12
10,2,30.9,10.72,148.1,2,15
2,0,13.7,10.11,166.0,0,9
1,1,27.6,11.23,148.4,0,21
7,2,19.0,9.75,142.7,1,8
9,3,29.9,7.86,171.6,2,23
2,0,27.8,9.37,151.6,0,13
8,3,33.9,10.12,161.4,2,16
6,1,36.5,9.24,159.3,1,12
9,3,31.7,10.29,87.5,2,25
2,1,34.9,9.42,143.5,0,13
10,5,25.2,8.79,123.4,2,11
7,2,50.6,8.2,128.4,1,10
9,4,18.2,9.03,174.5,2,11
4,0,23.8,9.75,137.5,1,11
10,3,35.2,7.15,182.9,2,19
7,0,34.0,8.56,116.8,1,19
2,2,27.6,7.1,123.3,0,8
10,1,33.4,8.76,160.2,2,20
8,1,27.6,10.94,138.2,2,11
4,0,27.6,8.08,151.1,1,10
6,1,26.4,10.34,142.8,1,16
4,2,38.0,12.92,142.1,1,11
6,2,11.7,11.24,138.9,1,14
10,3,30.1,9.66,148.6,2,12
9,2,23.5,10.53,157.8,2,19
3,1,32.6,7.86,177.3,0,10
10,5,30.5,7.61,140.9,2,15
5,1,27.6,9.53,137.1,1,11
8,0,19.5,9.98,134.6,2,12
8,5,27.5,10.81,145.5,2,17
5,3,26.6,8.82,158.8,1,12
5,1,32.0,9.73,107.0,1,14
5,2,35.9,9.69,106.1,1,14
9,1,29.2,9.34,128.4,2,17
4,3,17.8,9.41,149.6,1,5
3,3,28.9,8.47,144.3,0,18
4,1,48.9,9.84,155.3,1,15
2,0,41.2,9.73,141.5,0,13
4,1,10.0,8.97,172.9,1,5
2,0,28.5,10.3,160.4,0,13
1,0,35.5,9.49,146.6,0,19
8,0,26.5,10.31,167.9,2,15
1,0,24.3,8.25,112.0,0,14
6,4,25.9,9.62,143.3,1,10
8,4,32.4,9.49,147.8,2,15
8,7,18.8,9.62,157.0,2,10
5,0,37.5,8.41,110.7,1,18
2,0,27.6,11.03,139.8,0,12
10,4,20.5,10.44,153.0,2,16
9,3,37.0,10.88,154.5,2,16
7,0,15.6,10.76,168.7,1,21
1,0,23.6,9.18,160.2,0,19
1,0,23.4,8.99,143.8,0,11
4,1,45.2,9.49,158.5,1,14
2,0,22.5,9.3,141.0,0,8
9,3,10.8,7.87,147.9,2,4
3,0,23.3,10.71,160.9,0,14
3,3,31.6,9.67,144.1,0,13
10,3,34.3,11.31,152.2,2,17
9,5,46.2,9.79,164.2,2,11
3,1,39.3,9.48,159.2,0,17
4,2,29.5,11.33,169.7,1,11
6,1,20.9,7.65,191.6,1,7
7,3,41.0,8.8,159.1,1,17
10,2,25.1,8.44,135.8,2,17
9,2,22.7,6.87,155.2,2,9
10,1,24.7,10.55,154.4,2,15
1,0,18.0,8.83,157.3,0,13
3,0,24.3,10.59,174.9,0,10
6,2,26.1,9.97,111.3,1,8
1,0,33.8,10.23,175.3,0,16
4,2,24.9,8.95,182.0,1,13
2,0,17.9,8.58,156.4,0,7
10,3,15.2,9.61,156.8,2,11
1,0,29.7,10.6,140.2,0,10
2,1,28.6,9.49,145.1,0,15
2,0,23.6,8.66,159.0,0,12
2,0,24.3,8.06,157.7,0,14
6,3,31.1,9.74,159.4,1,6
4,2,39.1,8.84,157.5,1,11
10,4,21.8,9.41,163.0,2,13
3,1,28.7,9.21,160.7,0,8
6,5,35.7,8.97,124.5,1,9
7,3,21.8,9.85,161.6,1,12
7,2,27.9,10.17,182.2,1,18
8,1,27.7,11.86,144.5,2,17
3,1,17.5,10.41,175.0,0,13
6,0,29.3,11.41,126.7,1,14
9,4,28.3,8.52,144.4,2,19
9,3,32.4,7.58,145.5,2,14
7,0,18.5,9.48,172.6,1,11
7,2,28.1,10.53,177.8,1,15
9,1,39.1,10.34,143.0,2,14
7,1,44.6,10.95,168.4,1,14
10,5,38.2,6.46,178.0,2,7
2,0,18.6,11.0,144.3,0,14
4,1,31.6,9.9,147.6,1,11
2,2,24.1,7.65,159.7,0,9
1,0,30.3,10.37,128.1,0,19
5,2,21.8,9.7,147.2,1,5
3,0,14.3,9.96,187.9,0,8
5,1,25.2,10.7,135.0,1,9
5,1,33.8,10.02,162.1,1,16
7,3,27.6,7.73,155.5,1,10
10,2,31.2,9.33,141.7,2,19
9,1,29.7,7.56,149.4,2,18
4,2,31.2,10.28,180.1,1,16
4,4,27.6,11.18,145.5,1,14
8,2,25.8,8.01,159.2,2,14
2,0,28.7,8.69,177.0,0,9
6,1,41.9,8.44,139.2,1,9
5,1,29.1,8.96,124.1,1,4
2,0,28.3,9.99,180.4,0,13
7,1,28.8,8.97,147.7,1,13
4,2,27.6,10.28,145.5,1,17
2,0,24.5,10.78,129.8,0,9
7,3,29.7,10.82,152.8,1,6
2,2,24.0,8.16,123.1,0,9
7,1,26.8,11.16,146.3,1,8
2,0,21.7,11.26,145.5,0,14
5,4,28.9,11.36,127.4,1,10
9,4,32.7,9.31,138.9,2,16
3,4,26.3,8.6,99.1,0,10
8,0,11.9,8.32,121.8,2,12
8,3,32.7,8.18,160.6,2,26
10,5,29.0,9.51,152.0,2,12
2,0,20.1,10.52,123.5,0,7
8,0,34.2,11.07,156.0,2,14
10,3,16.8,8.92,127.4,2,11
8,3,36.4,9.45,159.4,2,19
2,0,27.5,9.49,142.7,0,16
9,4,10.0,8.74,138.5,2,11
2,1,29.4,10.38,143.2,0,10
6,2,24.8,9.94,196.2,1,12
5,2,23.5,9.67,129.8,1,14
6,5,22.1,9.93,149.5,1,7
6,4,27.0,10.24,160.6,1,8
1,1,24.1,10.23,125.8,0,23
6,4,13.1,8.49,113.1,1,11
10,2,38.2,10.58,133.0,2,15
5,2,26.0,9.81,160.2,1,9
3,0,22.1,8.98,145.5,0,14
10,3,19.0,9.78,140.4,2,12
1,0,34.2,9.91,163.2,0,8
5,1,17.6,10.8,128.9,1,16
6,2,29.1,8.24,143.2,1,8
5,2,23.3,11.09,114.7,1,7
10,1,23.8,9.53,151.4,2,9
5,3,19.2,8.89,149.6,1,8
10,3,23.0,8.86,160.9,2,16
1,0,28.1,8.3,122.1,0,14
8,3,29.9,7.41,141.2,2,9
6,1,21.7,10.31,119.4,1,17
3,1,27.3,11.88,140.1,0,14
3,0,35.1,7.56,174.6,0,12
8,3,14.7,9.49,138.6,2,9
7,0,27.9,10.4,145.5,1,13
7,0,20.4,9.45,131.4,1,12
1,0,19.6,10.5,112.8,0,11
6,1,30.1,9.38,119.1,1,14
10,5,23.6,8.8,158.4,2,13
1,0,18.3,9.23,116.1,0,5
5,1,38.6,6.64,151.2,1,6
5,0,35.4,8.13,145.5,1,11
9,3,12.5,10.64,134.4,2,11
3,0,16.2,10.93,149.5,0,14
5,2,32.7,11.19,126.2,1,18
8,4,25.7,10.03,161.8,2,13
1,0,40.0,6.79,131.0,0,8
9,3,32.9,8.74,137.3,2,14
9,3,30.4,11.09,134.9,2,13
8,4,19.8,9.49,158.8,2,14
7,2,31.9,11.14,155.9,1,24
8,3,17.8,9.22,92.6,2,10
8,2,38.4,7.93,150.1,2,13
10,2,27.6,9.45,110.1,2,25
5,2,21.4,9.52,138.2,1,12
5,3,27.6,11.38,142.8,1,12
7,0,45.9,9.77,138.0,1,16
2,1,26.3,9.52,155.0,0,12
9,3,32.4,9.59,159.4,2,17
8,6,24.5,9.98,129.5,2,16
7,3,28.7,10.25,128.8,1,11
4,0,15.9,8.63,144.3,1,14
4,2,28.0,8.23,145.5,1,7
5,1,28.3,11.14,135.5,1,9
7,5,42.4,7.53,172.0,1,10
