over_number,wickets_fallen,batsman_avg,bowler_econ,strike_rate,match_phase,runs_in_over
17,7,38.1,8.09,143.6,2,10.0
20,5,13.1,9.15,159.0,2,6.0
7,0,20.4,9.34,120.8,1,7.0
10,3,33.9,9.5,134.5,1,10.0
11,1,22.8,8.13,127.4,1,6.0
10,5,36.4,9.85,162.5,1,10.0
6,1,28.4,7.21,137.5,0,11.0
20,7,22.4,6.21,137.9,2,5.0
20,9,24.3,7.67,129.3,2,5.0
8,4,38.8,9.44,125.5,1,6.0
17,4,15.8,6.7,101.0,2,8.0
8,2,40.4,6.24,104.8,1,8.0
16,2,40.6,5.94,133.6,2,11.0
12,1,29.3,8.88,129.9,1,6.0
10,2,20.8,6.26,129.9,1,5.0
3,0,36.4,8.66,148.8,0,15.0
14,2,28.1,8.0,131.9,1,8.0
7,0,19.9,7.08,123.0,1,6.0
5,3,47.3,6.8,125.8,0,7.0
4,3,24.9,8.25,134.9,0,12.0
20,7,20.2,7.1,122.4,2,4.0
3,1,34.3,7.99,151.3,0,17.0
16,3,31.5,8.48,129.8,2,15.0
18,8,43.9,8.74,135.0,2,13.0
1,1,29.0,9.12,113.7,0,11.0
12,2,29.0,8.2,151.3,1,8.0
12,2,34.7,6.74,158.8,1,12.0
8,0,33.6,8.56,129.9,1,8.0
14,7,33.8,8.79,138.0,1,6.0
9,4,34.2,7.78,127.8,1,10.0
9,5,33.3,7.65,129.9,1,6.0
9,2,28.7,10.97,139.0,1,10.0
17,3,38.7,6.45,85.3,2,7.0
13,3,29.1,8.59,145.2,1,4.0
8,4,38.4,9.26,152.2,1,13.0
19,2,43.1,7.59,154.5,2,14.0
17,2,26.6,7.8,111.1,2,12.0
19,9,51.2,7.52,129.4,2,17.0
15,6,26.3,8.0,119.2,1,5.0
8,1,26.4,9.08,91.7,1,12.0
16,3,36.3,7.76,117.6,2,15.0
7,2,35.5,11.73,108.3,1,14.0
6,1,32.6,7.46,136.7,0,5.0
10,1,38.5,8.0,97.4,1,10.0
20,9,34.0,8.65,110.4,2,10.0
12,3,48.5,8.13,119.6,1,15.0
8,0,32.4,9.76,145.4,1,12.0
10,2,25.2,8.0,185.6,1,5.0
6,2,27.6,8.51,136.1,0,7.0
14,4,35.8,8.0,109.4,1,5.0
8,2,35.9,7.48,116.4,1,6.0
12,2,33.7,7.42,143.2,1,9.0
8,4,25.2,6.84,103.1,1,3.0
7,1,40.9,6.02,151.9,1,6.0
20,3,47.5,8.47,135.5,2,15.0
7,3,32.4,7.92,127.5,1,6.0
2,0,46.5,7.64,96.3,0,13.0
8,4,38.9,8.91,148.4,1,7.0
11,2,49.7,8.54,114.8,1,16.0
2,0,35.8,7.68,133.1,0,11.0
7,1,33.1,11.66,126.9,1,14.0
4,1,38.7,9.22,98.3,0,12.0
11,6,28.5,10.93,129.9,1,9.0
15,7,35.3,7.5,105.8,1,3.0
20,6,42.6,8.3,117.0,2,14.0
8,4,38.6,6.51,138.7,1,4.0
18,4,31.8,7.6,144.0,2,15.0
5,0,33.6,7.3,129.6,0,10.0
16,3,38.1,11.59,112.3,2,15.0
12,5,37.8,7.17,117.1,1,4.0
16,2,38.0,7.72,116.7,2,11.0
16,2,34.7,6.26,87.3,2,7.0
11,2,25.4,8.64,131.5,1,5.0
6,2,26.7,6.92,96.7,0,8.0
11,2,35.7,9.1,131.5,1,7.0
17,8,38.7,5.85,100.8,2,10.0
20,7,37.6,7.85,105.9,2,10.0
19,9,26.6,5.79,143.4,2,5.0
4,0,30.8,7.41,130.5,0,7.0
12,4,22.6,7.66,92.3,1,2.0
3,4,20.9,7.28,118.8,0,4.0
14,3,32.7,7.4,135.2,1,11.0
20,4,42.9,9.17,117.6,2,16.0
2,0,32.4,8.0,123.1,0,15.0
14,3,47.3,8.41,134.9,1,11.0
19,4,30.7,6.97,130.9,2,12.0
17,4,32.2,8.08,110.2,2,15.0
8,2,24.1,7.57,130.4,1,7.0
3,0,29.2,9.07,124.3,0,15.0
19,5,22.5,8.35,164.5,2,9.0
19,2,19.6,6.11,127.9,2,8.0
12,1,22.6,9.32,129.9,1,8.0
20,9,32.7,9.16,135.2,2,9.0
1,0,26.1,9.79,123.6,0,14.0
13,1,28.0,8.0,115.6,1,10.0
1,0,35.3,8.36,129.9,0,9.0
19,5,19.6,6.58,139.4,2,12.0
14,2,32.6,7.94,171.7,1,5.0
19,5,38.8,8.48,144.8,2,13.0
12,5,39.5,7.24,145.2,1,8.0
2,0,36.1,8.41,144.4,0,13.0
1,0,31.6,8.2,116.2,0,6.0
7,1,27.0,7.46,104.8,1,8.0
15,7,31.3,9.68,109.9,1,7.0
4,1,45.2,7.72,143.8,0,10.0
18,5,34.2,8.16,158.4,2,16.0
5,1,31.1,6.24,144.7,0,7.0
10,3,36.5,8.62,126.7,1,9.0
5,0,32.4,7.43,163.5,0,16.0
10,3,33.8,9.15,129.9,1,6.0
10,3,30.0,6.43,129.9,1,7.0
1,0,28.7,8.52,135.1,0,11.0
12,6,40.0,5.38,155.8,1,5.0
16,7,16.4,8.74,113.1,2,10.0
19,5,35.8,7.79,95.9,2,17.0
7,1,28.2,8.48,130.8,1,6.0
18,6,16.8,7.28,145.4,2,11.0
18,4,24.2,6.86,70.7,2,11.0
20,6,31.7,7.48,129.9,2,5.0
8,2,32.8,8.23,102.7,1,10.0
18,4,32.4,8.69,144.5,2,12.0
12,3,38.5,8.36,90.1,1,4.0
2,0,19.6,6.88,100.5,0,10.0
6,2,35.0,10.21,142.4,0,7.0
14,5,37.8,8.4,154.3,1,8.0
4,0,33.8,7.25,129.8,0,10.0
9,3,36.0,8.51,177.9,1,10.0
16,7,32.4,8.31,109.5,2,11.0
3,0,24.1,7.79,109.3,0,10.0
10,1,42.9,7.65,124.0,1,9.0
5,2,29.8,9.18,123.0,0,14.0
11,2,49.8,10.07,135.7,1,19.0
5,1,21.8,5.56,115.1,0,6.0
20,7,44.5,9.48,141.4,2,15.0
2,1,27.1,8.02,140.9,0,9.0
20,6,38.9,8.28,162.3,2,8.0
16,3,29.6,9.62,120.2,2,15.0
18,4,32.9,4.81,136.7,2,14.0
18,7,36.8,8.98,142.1,2,13.0
4,1,27.1,9.54,129.9,0,9.0
19,5,38.4,7.17,125.8,2,13.0
12,3,29.9,6.33,129.9,1,5.0
20,7,32.4,9.97,131.7,2,14.0
18,5,10.8,5.89,141.9,2,5.0
12,3,29.3,8.5,128.8,1,6.0
8,0,32.4,9.23,114.4,1,11.0
3,2,37.6,8.48,96.4,0,13.0
3,1,39.1,8.68,139.1,0,9.0
8,3,32.4,7.68,130.7,1,5.0
17,9,45.4,8.56,157.8,2,11.0
11,4,34.3,7.15,101.0,1,3.0
10,4,26.7,7.31,120.6,1,10.0
5,0,38.8,8.0,103.6,0,11.0
12,2,39.4,6.15,150.5,1,7.0
13,1,37.0,8.69,154.8,1,13.0
20,8,28.8,5.02,168.5,2,8.0
15,2,34.3,8.44,140.4,1,8.0
13,5,43.1,8.55,129.9,1,6.0
19,8,35.8,8.0,138.7,2,12.0
9,2,20.2,6.52,141.5,1,7.0
19,4,27.0,7.51,131.0,2,14.0
8,1,26.6,8.77,142.4,1,9.0
3,0,26.0,8.41,172.8,0,11.0
9,3,15.1,6.67,134.4,1,7.0
3,1,32.4,8.13,130.5,0,10.0
3,0,25.0,8.31,134.0,0,5.0
18,3,25.6,8.26,127.0,2,10.0
16,7,16.5,6.82,134.9,2,10.0
5,2,32.4,8.19,126.3,0,9.0
17,9,31.3,9.1,152.9,2,10.0
2,0,29.2,8.64,150.9,0,6.0
6,1,29.6,8.49,173.3,0,11.0
15,2,36.7,9.97,129.5,1,7.0
7,2,28.2,8.2,135.8,1,7.0
15,4,16.1,6.99,134.9,1,3.0
18,3,21.7,6.99,134.0,2,15.0
2,0,21.3,8.0,152.6,0,8.0
1,0,34.2,6.27,97.5,0,2.0
19,4,39.4,8.0,139.2,2,10.0
11,2,43.7,8.56,169.9,1,18.0
11,2,18.9,9.41,157.3,1,8.0
10,2,37.0,6.15,155.0,1,11.0
9,4,27.1,8.12,146.8,1,6.0
14,3,55.4,7.92,118.1,1,11.0
12,6,43.1,8.05,115.0,1,7.0
4,1,45.6,8.17,115.2,0,5.0
13,8,38.4,7.96,107.2,1,7.0
14,9,35.1,9.67,148.9,1,13.0
3,1,28.8,8.0,159.4,0,14.0
8,2,27.2,10.57,138.7,1,9.0
16,5,32.4,7.99,146.1,2,9.0
13,4,36.9,7.51,135.9,1,10.0
3,2,44.5,6.84,141.4,0,9.0
1,0,29.1,7.38,87.7,0,8.0
12,6,26.2,8.86,136.3,1,10.0
10,3,20.1,9.04,121.5,1,5.0
20,5,34.0,8.81,129.2,2,16.0
11,2,32.4,7.2,134.5,1,13.0
19,7,42.2,7.21,115.7,2,11.0
5,1,43.0,10.35,108.5,0,14.0
9,3,35.3,7.0,115.1,1,10.0
3,1,32.7,9.7,101.0,0,3.0
12,0,42.3,8.49,106.9,1,9.0
4,0,23.1,7.12,109.6,0,5.0
10,3,28.5,6.58,101.3,1,3.0
7,5,45.7,8.0,140.6,1,9.0
4,1,23.4,8.5,112.0,0,10.0
2,3,31.7,6.91,92.7,0,5.0
11,3,37.1,9.87,122.0,1,15.0
19,2,32.7,8.0,107.7,2,10.0
4,0,41.2,8.84,159.2,0,11.0
9,0,44.2,8.74,132.7,1,15.0
5,3,35.8,9.95,100.6,0,12.0
17,5,43.1,7.47,141.4,2,6.0
9,3,24.6,8.13,131.7,1,3.0
20,6,30.7,6.32,125.2,2,7.0
5,1,51.2,8.12,161.5,0,15.0
2,1,47.5,9.37,110.5,0,15.0
12,5,32.4,8.26,150.7,1,4.0
14,2,31.9,10.78,121.8,1,10.0
20,9,33.1,8.62,129.6,2,14.0
18,5,35.3,7.35,115.0,2,10.0
18,8,42.2,8.55,116.3,2,15.0
13,5,46.7,6.24,121.3,1,9.0
8,2,32.3,7.04,92.0,1,5.0
9,4,41.0,6.54,136.9,1,7.0
3,1,37.2,8.02,132.3,0,10.0
9,3,31.8,7.93,100.0,1,8.0
8,0,18.4,9.45,143.2,1,10.0
1,1,40.1,7.88,159.1,0,14.0
5,2,36.8,6.8,116.7,0,4.0
11,5,32.4,9.87,114.3,1,8.0
8,4,24.1,4.47,152.3,1,6.0
20,9,47.7,8.05,138.1,2,10.0
10,3,33.2,8.26,127.3,1,7.0
20,9,22.9,7.99,146.3,2,6.0
14,3,21.6,8.0,135.5,1,7.0
1,1,37.4,8.13,158.6,0,11.0
5,4,37.7,8.6,129.7,0,10.0
15,5,28.3,7.28,138.5,1,5.0
11,3,35.7,6.25,152.0,1,3.0
7,5,37.3,7.94,81.0,1,8.0
11,3,33.1,6.77,152.7,1,9.0
19,4,26.4,7.13,119.9,2,3.0
8,2,39.7,9.39,140.0,1,12.0
1,0,38.7,9.87,163.3,0,14.0
7,2,36.5,9.37,129.9,1,8.0
19,5,25.3,9.15,120.9,2,17.0
16,9,21.4,8.07,128.9,2,7.0
17,7,32.6,9.22,101.0,2,9.0
19,9,39.4,8.0,174.0,2,15.0
3,1,40.3,10.34,129.1,0,9.0
6,2,36.7,6.9,162.9,0,19.0
2,2,28.4,8.81,123.3,0,10.0
1,1,25.6,6.48,130.7,0,4.0
17,4,32.4,8.81,148.9,2,11.0
19,6,31.9,5.94,108.0,2,11.0
4,0,40.9,6.54,127.9,0,9.0
15,2,28.2,6.46,129.9,1,7.0
11,6,28.8,8.3,125.7,1,9.0
2,1,48.4,8.43,120.3,0,10.0
19,7,44.4,10.94,152.3,2,19.0
18,4,24.9,7.89,158.0,2,3.0
12,2,43.8,8.93,161.2,1,15.0
15,2,23.0,8.19,116.5,1,6.0
8,4,28.5,8.83,118.4,1,7.0
16,5,29.4,8.17,120.6,2,14.0
9,4,31.4,9.32,144.4,1,8.0
20,7,37.0,6.74,106.1,2,9.0
2,0,32.9,5.06,107.2,0,5.0
4,0,36.9,8.5,115.7,0,7.0
20,4,28.8,5.83,129.9,2,7.0
6,1,32.4,9.57,147.7,0,14.0
7,3,32.6,7.34,146.3,1,7.0
16,9,20.9,6.75,120.4,2,9.0
4,2,35.9,11.24,126.1,0,14.0
11,8,32.8,7.98,79.2,1,9.0
6,2,26.3,7.75,120.9,0,9.0
4,2,28.6,8.9,154.9,0,5.0
20,9,32.4,8.98,119.8,2,5.0
4,3,30.0,9.37,108.1,0,9.0
2,0,46.1,6.4,157.5,0,13.0
14,6,48.7,8.64,107.7,1,8.0
18,6,10.2,7.65,160.9,2,4.0
3,0,35.9,6.89,187.8,0,14.0
15,5,39.6,8.0,127.8,1,6.0
11,5,30.3,5.83,154.9,1,5.0
17,9,39.4,9.11,96.6,2,9.0
3,0,45.2,7.65,129.9,0,4.0
20,5,21.0,7.43,114.1,2,10.0
13,3,33.1,7.83,129.9,1,9.0
17,6,47.7,7.8,130.0,2,12.0
8,3,22.1,8.0,129.9,1,9.0
19,4,31.1,6.69,104.2,2,11.0
13,3,32.4,7.54,127.5,1,7.0
3,0,40.4,7.74,117.1,0,4.0
19,4,41.5,6.72,111.6,2,7.0
16,2,33.3,8.19,109.9,2,12.0
7,2,32.3,7.13,133.8,1,10.0
11,1,18.2,6.31,115.6,1,5.0
8,2,43.4,8.0,129.9,1,8.0
11,5,29.2,9.86,94.6,1,7.0
20,9,30.9,8.06,140.1,2,5.0
18,6,39.8,7.88,134.8,2,17.0
5,3,33.6,7.85,125.4,0,10.0
20,6,40.0,7.38,133.2,2,18.0
9,3,36.8,9.4,129.9,1,9.0
15,5,33.6,8.11,101.0,1,6.0
16,6,34.5,5.39,131.3,2,6.0
10,0,23.0,9.44,103.9,1,5.0
10,4,30.8,9.14,131.8,1,10.0
10,7,40.7,8.72,124.8,1,16.0
18,5,24.8,4.69,129.9,2,7.0
8,2,26.3,8.0,147.0,1,7.0
6,0,25.0,9.07,146.4,0,14.0
8,0,33.2,8.46,151.7,1,8.0
4,0,43.2,8.25,122.1,0,13.0
8,3,32.4,9.07,144.1,1,9.0
3,1,14.6,8.17,129.9,0,5.0
2,0,37.2,9.44,122.6,0,10.0
15,3,28.5,8.19,132.3,1,11.0
2,3,36.1,8.1,127.4,0,7.0
12,5,30.8,9.07,157.9,1,8.0
16,4,25.1,7.52,146.2,2,11.0
15,9,31.4,6.68,123.3,1,4.0
9,2,28.5,8.0,121.9,1,5.0
4,2,32.4,8.71,129.9,0,11.0
19,4,24.9,9.11,129.9,2,13.0
17,4,23.0,9.12,136.3,2,15.0
13,5,37.9,7.92,143.2,1,7.0
2,1,40.9,7.79,156.1,0,12.0
1,0,36.6,7.29,129.9,0,16.0
7,1,26.8,8.3,131.7,1,6.0
4,0,26.1,6.03,139.7,0,8.0
18,9,26.5,8.03,121.4,2,8.0
5,0,39.1,11.42,164.0,0,12.0
6,1,25.4,6.2,129.9,0,6.0
20,9,39.1,8.19,131.2,2,9.0
17,2,37.1,8.45,168.3,2,16.0
5,2,41.9,8.0,92.8,0,6.0
8,3,40.5,6.84,134.3,1,10.0
11,3,36.3,8.62,116.8,1,12.0
14,3,20.3,7.36,130.0,1,4.0
19,9,36.9,6.29,105.9,2,13.0
18,5,32.9,9.14,122.6,2,15.0
20,7,29.0,8.8,130.5,2,9.0
1,0,42.9,6.84,129.9,0,5.0
5,2,30.8,7.35,147.9,0,11.0
12,0,27.8,7.3,83.5,1,6.0
1,0,41.0,6.03,127.5,0,12.0
8,0,28.8,8.91,126.5,1,8.0
4,2,27.4,8.96,129.9,0,7.0
19,6,23.0,7.6,130.6,2,13.0
2,0,25.4,7.97,113.4,0,7.0
3,1,26.1,8.14,99.1,0,4.0
4,1,37.0,8.29,134.3,0,11.0
3,0,23.8,6.38,110.1,0,6.0
12,7,17.1,8.59,138.1,1,4.0
8,2,34.4,6.59,111.3,1,6.0
19,9,26.9,8.0,143.9,2,11.0
6,3,31.9,6.72,128.9,0,2.0
11,1,42.3,6.44,130.3,1,16.0
14,3,32.6,7.97,125.1,1,12.0
13,6,44.1,7.94,121.9,1,12.0
16,3,32.4,8.12,125.3,2,13.0
5,2,40.1,6.93,153.6,0,14.0
11,7,27.6,8.24,99.3,1,3.0
17,3,32.9,8.0,117.0,2,10.0
18,2,24.5,9.4,151.1,2,13.0
13,4,25.5,8.22,146.4,1,13.0
14,6,30.2,7.28,156.9,1,5.0
18,7,21.4,6.38,129.9,2,1.0
13,3,33.3,6.16,103.6,1,6.0
19,3,29.6,8.39,107.8,2,15.0
3,1,33.9,8.95,124.0,0,13.0
7,3,21.5,8.0,129.9,1,5.0
3,1,37.6,8.31,124.9,0,12.0
2,1,45.6,8.0,123.4,0,11.0
10,6,43.9,8.86,137.9,1,11.0
5,1,32.4,9.04,130.6,0,15.0
9,7,32.3,5.28,129.9,1,2.0
9,3,29.2,9.24,110.0,1,15.0
13,4,35.9,8.3,148.9,1,8.0
19,9,30.1,7.36,151.0,2,8.0
17,5,18.1,7.4,108.8,2,11.0
8,3,38.6,8.04,121.9,1,9.0
7,3,30.1,7.4,143.3,1,5.0
16,7,20.3,6.88,107.2,2,8.0
3,2,27.9,7.15,137.3,0,9.0
11,2,30.3,6.75,123.5,1,3.0
9,1,32.1,9.62,105.7,1,14.0
4,2,32.2,8.07,165.5,0,3.0
13,5,32.4,10.7,123.2,1,10.0
7,1,21.7,8.45,140.5,1,12.0
4,1,30.8,8.71,107.6,0,9.0
14,3,25.0,6.73,161.0,1,10.0
4,2,42.0,7.74,168.9,0,17.0
14,8,27.5,8.09,100.0,1,6.0
4,1,29.2,7.24,126.7,0,8.0
9,4,40.4,7.44,156.6,1,14.0
17,6,42.6,8.0,120.6,2,17.0
5,3,43.8,8.53,138.2,0,9.0
16,1,18.9,6.4,96.4,2,10.0
15,1,35.9,8.34,114.2,1,8.0
19,6,34.2,8.66,136.1,2,10.0
4,1,31.6,7.29,118.2,0,6.0
15,3,32.5,7.17,122.8,1,7.0
19,7,42.3,8.53,99.7,2,9.0
16,5,40.3,4.91,143.1,2,8.0
4,1,39.2,8.0,103.2,0,6.0
17,9,33.7,9.96,160.8,2,12.0
3,2,50.2,4.88,116.3,0,7.0
12,2,28.8,8.0,146.0,1,14.0
10,5,19.1,8.65,144.0,1,5.0
11,4,29.9,6.27,129.9,1,5.0
11,2,32.5,8.62,118.5,1,8.0
1,0,42.4,8.0,120.9,0,9.0
11,2,27.9,6.59,122.2,1,9.0
19,6,35.9,7.15,104.0,2,12.0
9,1,20.2,8.03,129.9,1,6.0
6,3,40.7,9.17,116.2,0,14.0
20,9,32.5,7.35,127.7,2,9.0
2,1,29.8,7.95,150.1,0,13.0
10,3,49.1,7.2,141.4,1,8.0
11,2,40.6,8.03,117.6,1,9.0
10,3,23.7,9.26,129.9,1,4.0
19,3,31.1,8.13,143.3,2,13.0
9,1,53.9,7.57,129.9,1,18.0
20,6,47.8,8.0,119.7,2,14.0
2,1,39.4,7.04,150.0,0,12.0
15,6,17.2,8.0,145.6,1,1.0
12,5,42.7,9.44,99.9,1,17.0
5,1,26.9,9.97,109.9,0,5.0
5,1,42.6,5.85,143.9,0,11.0
15,2,26.2,8.7,106.5,1,7.0
13,2,35.9,9.03,146.1,1,17.0
13,3,26.9,6.55,168.7,1,13.0
2,1,29.1,7.43,137.5,0,6.0
12,5,37.0,7.31,111.5,1,4.0
20,5,21.4,10.28,133.5,2,17.0
1,0,51.0,9.98,150.7,0,17.0
10,2,23.8,6.89,132.0,1,7.0
10,5,23.3,6.25,139.7,1,3.0
18,6,37.0,8.93,114.0,2,8.0
6,1,42.3,8.65,115.5,0,11.0
10,3,29.4,9.49,148.1,1,12.0
15,7,23.4,6.73,115.8,1,3.0
2,1,24.6,8.87,78.3,0,10.0
17,1,23.8,7.12,123.9,2,15.0
17,5,34.5,8.75,136.3,2,19.0
15,5,31.4,7.96,151.2,1,10.0
13,3,35.4,10.28,162.9,1,12.0
15,5,34.9,8.54,131.7,1,11.0
16,3,38.6,7.62,129.9,2,16.0
19,6,28.7,8.17,132.4,2,9.0
9,3,26.1,7.88,129.9,1,8.0
10,1,33.3,6.61,126.3,1,10.0
13,5,31.6,8.0,137.7,1,11.0
4,2,32.4,9.92,115.4,0,7.0
18,8,26.3,7.79,169.6,2,13.0
16,4,37.1,8.84,82.2,2,15.0
13,1,22.6,10.46,141.4,1,12.0
7,4,28.5,9.48,136.4,1,12.0
7,6,41.0,7.63,137.4,1,7.0
9,5,32.4,7.89,106.3,1,7.0
14,9,40.4,5.94,96.4,1,2.0
16,5,20.7,8.93,142.1,2,8.0
14,3,19.3,9.49,156.8,1,10.0
19,6,20.0,9.5,134.4,2,9.0
20,7,32.9,8.84,146.1,2,15.0
15,2,37.8,8.42,120.8,1,15.0
8,6,42.3,6.8,136.6,1,5.0
12,5,41.7,8.38,154.5,1,8.0
9,2,38.9,7.24,123.7,1,6.0
13,2,25.3,8.63,153.7,1,11.0
17,7,25.3,7.08,97.3,2,8.0
8,5,38.3,8.62,117.7,1,8.0
11,6,43.4,9.59,140.9,1,15.0
1,0,23.8,8.45,168.1,0,11.0
15,7,42.4,8.39,130.3,1,13.0
10,1,16.6,9.1,109.3,1,3.0
10,4,35.1,10.12,167.6,1,7.0
11,3,31.2,7.87,127.5,1,8.0
5,1,30.4,8.63,143.3,0,2.0
12,4,32.3,8.0,123.3,1,15.0
15,5,25.2,8.8,132.8,1,10.0
7,6,35.6,5.6,118.8,1,5.0
3,1,32.5,7.14,175.2,0,13.0
8,1,39.5,8.9,153.8,1,12.0
4,1,44.7,7.52,165.4,0,5.0
8,2,33.0,9.73,114.2,1,8.0
13,5,25.5,10.23,129.9,1,10.0
3,1,22.9,8.0,124.1,0,8.0
15,5,45.6,8.0,180.3,1,11.0
5,2,44.6,7.57,129.9,0,12.0
18,5,39.1,7.5,151.0,2,16.0
15,4,32.5,9.84,109.5,1,7.0
6,2,38.5,6.76,113.4,0,5.0
12,2,42.4,8.89,128.4,1,6.0
3,1,27.1,9.67,172.2,0,19.0
2,0,32.2,8.98,129.9,0,14.0
20,7,23.2,8.52,88.9,2,10.0
17,5,31.0,7.81,143.3,2,10.0
4,0,44.4,10.22,107.0,0,9.0
6,2,40.6,7.71,116.4,0,9.0
4,1,33.1,9.14,140.2,0,13.0
8,2,10.5,7.81,158.0,1,2.0
6,3,26.8,5.79,157.0,0,4.0
7,1,32.8,7.68,136.6,1,5.0
11,2,30.3,7.81,136.9,1,11.0
4,1,32.3,7.83,156.9,0,15.0
18,6,33.9,7.21,98.5,2,10.0
15,3,27.7,8.75,166.5,1,7.0
16,6,31.9,8.88,129.9,2,19.0
4,0,32.4,8.0,135.2,0,4.0
15,4,26.4,7.62,120.1,1,6.0
17,7,46.8,6.74,106.9,2,12.0
4,2,28.2,8.31,139.2,0,14.0
16,3,14.0,9.65,129.9,2,11.0
8,2,46.3,9.65,127.9,1,13.0
16,6,25.2,7.28,126.9,2,10.0
10,5,39.2,10.39,160.5,1,12.0
17,7,26.6,7.57,173.9,2,7.0
3,4,36.6,6.78,155.1,0,10.0
8,1,31.6,6.37,135.5,1,3.0
6,1,40.0,6.71,97.3,0,6.0
5,1,30.3,8.4,129.9,0,12.0
7,1,26.8,7.69,143.4,1,6.0
8,2,34.1,8.0,145.4,1,6.0
3,0,28.9,8.0,107.2,0,7.0
15,4,16.6,6.7,147.0,1,3.0
12,0,27.2,6.93,161.2,1,5.0
17,2,55.0,9.22,110.3,2,18.0
15,3,17.4,10.16,143.7,1,15.0
3,2,33.9,10.24,113.8,0,12.0
2,0,30.1,8.82,127.9,0,15.0
9,4,46.7,7.41,111.0,1,8.0
10,3,23.1,7.2,123.0,1,4.0
5,1,32.8,8.91,129.9,0,9.0
16,5,37.5,7.7,138.2,2,21.0
12,2,30.6,8.49,147.8,1,12.0
15,3,25.9,10.32,154.3,1,13.0
3,0,31.8,8.26,117.0,0,15.0
17,7,29.5,10.73,137.2,2,11.0
5,2,29.5,6.65,108.0,0,9.0
9,4,39.4,8.54,127.8,1,8.0
9,1,35.2,8.38,129.9,1,11.0
17,5,36.4,6.82,111.5,2,10.0
6,1,34.6,8.96,141.2,0,14.0
5,1,39.7,9.84,126.9,0,13.0
7,2,42.4,10.64,133.1,1,8.0
8,2,29.7,8.49,154.5,1,12.0
4,1,38.6,5.72,121.4,0,4.0
4,2,21.6,8.57,147.0,0,11.0
5,2,14.0,8.89,129.9,0,4.0
10,4,46.6,7.72,157.6,1,11.0
7,1,29.3,8.26,126.2,1,6.0
8,3,34.0,7.42,110.5,1,10.0
15,1,22.2,7.84,115.8,1,6.0
5,1,21.8,9.22,98.3,0,16.0
19,9,26.3,9.67,143.7,2,12.0
16,5,37.1,6.48,145.0,2,11.0
4,1,27.9,7.39,132.3,0,12.0
7,2,29.3,6.09,102.5,1,1.0
4,0,26.0,10.21,122.7,0,14.0
6,2,41.3,9.04,157.6,0,7.0
8,2,38.9,5.6,142.2,1,11.0
3,1,28.1,7.92,145.7,0,15.0
1,0,37.5,7.66,196.2,0,11.0
9,3,30.0,7.09,136.6,1,6.0
15,6,29.3,9.24,86.8,1,12.0
7,1,31.6,9.22,108.0,1,12.0
18,5,37.1,8.32,136.1,2,18.0
8,5,24.9,7.23,129.9,1,4.0
19,3,36.0,7.24,126.6,2,14.0
5,1,52.0,8.05,126.9,0,12.0
11,1,33.5,7.45,114.3,1,9.0
16,4,32.3,7.99,137.5,2,15.0
2,2,31.3,8.67,157.9,0,11.0
19,8,35.8,6.16,164.6,2,14.0
8,4,19.1,7.09,164.1,1,2.0
10,4,45.6,7.96,110.9,1,5.0
13,3,39.8,9.88,129.9,1,16.0
13,6,26.8,9.01,123.7,1,7.0
1,1,32.3,8.0,141.8,0,5.0
18,3,27.5,8.48,128.3,2,13.0
13,2,34.4,7.88,125.5,1,9.0
20,7,32.5,9.29,159.1,2,16.0
10,1,33.8,8.52,132.0,1,8.0
13,2,23.8,9.53,132.5,1,7.0
9,2,28.1,6.37,138.3,1,6.0
18,6,32.4,7.03,143.5,2,11.0
17,5,27.7,8.33,143.6,2,6.0
19,8,10.9,8.59,161.0,2,6.0
11,1,30.8,10.88,104.3,1,7.0
16,5,51.3,5.83,136.5,2,9.0
8,3,38.8,7.96,128.0,1,9.0
10,2,27.3,7.91,124.0,1,5.0
16,8,31.6,8.29,145.2,2,10.0
2,2,37.4,10.08,155.9,0,16.0
15,2,17.9,9.05,118.2,1,6.0
1,1,25.2,6.08,163.7,0,5.0
12,4,32.4,9.84,101.4,1,11.0
10,5,44.8,9.81,141.8,1,12.0
10,5,28.5,8.32,112.2,1,4.0
10,2,44.5,6.06,117.2,1,14.0
10,7,26.0,7.82,129.9,1,3.0
9,0,10.0,8.56,122.0,1,3.0
10,3,38.0,9.2,72.7,1,7.0
12,3,36.3,5.88,142.2,1,4.0
16,3,37.9,7.08,145.6,2,14.0
12,4,37.6,9.32,126.8,1,4.0
13,3,33.5,9.8,125.2,1,11.0
17,0,29.9,8.52,122.5,2,12.0
20,4,30.2,9.38,95.8,2,8.0
3,0,28.3,8.0,93.7,0,10.0
15,5,28.8,9.16,146.1,1,11.0
5,2,17.5,8.17,151.3,0,9.0
4,1,32.4,8.58,141.9,0,12.0
16,4,30.7,6.53,137.6,2,10.0
2,1,14.1,8.87,145.7,0,11.0
17,5,15.9,6.5,144.3,2,9.0
16,3,29.3,8.87,114.3,2,16.0
20,8,31.0,7.47,134.4,2,13.0
14,5,29.5,8.44,124.1,1,3.0
18,2,13.0,8.0,124.3,2,8.0
3,1,44.4,7.4,152.8,0,14.0
18,8,20.5,8.44,161.5,2,8.0
4,1,25.5,8.91,83.1,0,12.0
7,7,21.9,9.31,124.9,1,3.0
3,3,42.4,6.62,123.9,0,3.0
9,2,35.4,6.2,153.2,1,6.0
15,3,28.2,6.83,101.0,1,9.0
6,1,27.7,6.72,70.2,0,8.0
